case_id,actual,spark_prediction,python_prediction,spark_value,python_value,absolute_difference,match,agreement_status,disagreement_explanation
R089_2026-07-05,374.0,370.9432510154522,354.4399418443165,370.9432510154522,354.4399418443165,16.503309171135697,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R090_2026-07-05,223.0,284.9571227439173,233.5637686880352,284.9571227439173,233.5637686880352,51.3933540558821,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R091_2026-07-05,110.0,213.0395189473696,70.58477071545542,213.0395189473696,70.58477071545542,142.45474823191418,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R092_2026-07-05,89.0,183.80628484818425,97.17741634815738,183.80628484818425,97.17741634815738,86.62886850002687,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R093_2026-07-05,81.0,183.80628484818425,108.2472593115201,183.80628484818425,108.2472593115201,75.55902553666415,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R094_2026-07-05,178.94736842105263,261.207649131124,236.7564039683977,261.207649131124,236.7564039683977,24.45124516272631,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R095_2026-07-05,223.0,266.8832853158893,237.1214111620328,266.8832853158893,237.1214111620328,29.761874153856468,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R096_2026-07-05,380.0,372.2170138280943,344.61174449171017,372.2170138280943,344.61174449171017,27.60526933638414,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R097_2026-07-05,534.0,516.5928672413279,469.9020005183809,516.5928672413279,469.9020005183809,46.69086672294702,True,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R098_2026-07-05,86.99999999999999,183.80628484818425,124.51790268662684,183.80628484818425,124.51790268662684,59.28838216155741,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R099_2026-07-05,173.99999999999997,198.29813437226767,164.93103232529393,198.29813437226767,164.93103232529393,33.36710204697374,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R100_2026-07-05,257.0,297.00909268214923,259.2834683841664,297.00909268214923,259.2834683841664,37.72562429798285,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R101_2026-07-05,140.0,183.80628484818425,123.48924111547666,183.80628484818425,123.48924111547666,60.31704373270759,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R102_2026-07-05,118.0,183.80628484818425,111.31921363182543,183.80628484818425,111.31921363182543,72.48707121635881,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R103_2026-07-05,235.38888888888889,321.8266254722178,282.9716213639472,321.8266254722178,282.9716213639472,38.855004108270634,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R104_2026-07-05,216.84210526315792,220.8475908329469,166.71642720147352,220.8475908329469,166.71642720147352,54.131163631473385,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R105_2026-07-05,314.7368421052631,360.1103022422846,352.83125322915834,360.1103022422846,352.83125322915834,7.279049013126269,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R106_2026-07-05,347.6923076923077,377.6229738515675,223.86807898523372,377.6229738515675,223.86807898523372,153.75489486633379,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R107_2026-07-05,478.0,450.72526831797535,410.5946793636351,450.72526831797535,410.5946793636351,40.130588954340226,True,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R108_2026-07-05,215.0,320.52387629625593,269.9563911251499,320.52387629625593,269.9563911251499,50.56748517110606,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R109_2026-07-05,284.0,317.5951515223109,271.6549586539176,317.5951515223109,271.6549586539176,45.9401928683933,False,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R110_2026-07-05,299.0,350.1300864438888,343.0447443520573,350.1300864438888,343.0447443520573,7.085342091831478,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R111_2026-07-05,715.0,734.8920293167408,695.1786919886028,734.8920293167408,695.1786919886028,39.71333732813798,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R112_2026-07-05,285.0,322.9460584406847,298.11893588930724,322.9460584406847,298.11893588930724,24.827122551377443,True,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R113_2026-07-05,623.4146341463414,855.1931341895063,797.3744758259662,855.1931341895063,797.3744758259662,57.81865836354007,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R114_2026-07-05,318.0,343.6684046245871,340.2543020313739,343.6684046245871,340.2543020313739,3.4141025932131583,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R115_2026-07-05,228.57142857142856,279.55281706552256,164.38406238053224,279.55281706552256,164.38406238053224,115.16875468499032,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R116_2026-07-05,926.0,834.201215981553,826.8915506321129,834.201215981553,826.8915506321129,7.309665349440138,True,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R001_2026-07-06,14612.899159663864,15735.614234846857,13347.42290125631,15735.614234846857,13347.42290125631,2388.1913335905465,False,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R002_2026-07-06,15835.368421052632,13031.780841773469,10249.62996392496,13031.780841773469,10249.62996392496,2782.1508778485095,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R003_2026-07-06,13289.76923076923,11638.401172877284,12329.441658487443,11638.401172877284,12329.441658487443,691.0404856101595,True,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R004_2026-07-06,16456.67716535433,16862.636535032205,15385.172705627698,16862.636535032205,15385.172705627698,1477.4638294045071,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R005_2026-07-06,3772.0,3320.521090702497,3354.6576092600017,3320.521090702497,3354.6576092600017,34.13651855750459,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R006_2026-07-06,971.0,974.0826296742482,962.9318010623788,974.0826296742482,962.9318010623788,11.150828611869429,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R007_2026-07-06,1903.0,1722.722971244873,1751.328699557822,1722.722971244873,1751.328699557822,28.60572831294894,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R008_2026-07-06,2767.0,2861.0792929995705,2731.6369648732143,2861.0792929995705,2731.6369648732143,129.4423281263562,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R009_2026-07-06,2524.779661016949,2203.2935093265096,1931.589506161475,2203.2935093265096,1931.589506161475,271.7040031650347,False,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R010_2026-07-06,2502.0,2372.506243905388,2559.934469756574,2372.506243905388,2559.934469756574,187.42822585118574,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R011_2026-07-06,6372.106060606061,5871.750002489934,6119.542386723212,5871.750002489934,6119.542386723212,247.79238423327843,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R012_2026-07-06,2504.0,2449.6547484922794,2482.8280273593077,2449.6547484922794,2482.8280273593077,33.17327886702833,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R013_2026-07-06,1162.065573770492,1334.2426391883346,1258.232006102521,1334.2426391883346,1258.232006102521,76.01063308581365,True,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R014_2026-07-06,1881.0,1875.8986003186417,1936.6746540248444,1875.8986003186417,1936.6746540248444,60.776053706202674,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R015_2026-07-06,2047.1186440677968,1850.965995934193,1726.0551774618991,1850.965995934193,1726.0551774618991,124.91081847229384,True,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R016_2026-07-06,5197.0,4623.756135912149,4808.058256533167,4623.756135912149,4808.058256533167,184.30212062101782,True,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R017_2026-07-06,2871.0,2736.6094762201164,2994.84878735426,2736.6094762201164,2994.84878735426,258.23931113414346,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R018_2026-07-06,2311.0243902439024,2093.049045770683,1333.0997750983147,2093.049045770683,1333.0997750983147,759.9492706723681,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R019_2026-07-06,3009.103448275862,2807.102684532581,2711.4729030642475,2807.102684532581,2711.4729030642475,95.62978146833348,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R020_2026-07-06,5304.596153846153,5458.137165268473,4489.159977223943,5458.137165268473,4489.159977223943,968.9771880445296,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R021_2026-07-06,1173.6166666666666,948.2471642806696,894.001230606481,948.2471642806696,894.001230606481,54.245933674188564,True,BothWrong,"Both models missed within 10% tolerance, but Python captured recent lags better."
R022_2026-07-06,805.2641509433962,830.8068891942258,669.3740523904914,830.8068891942258,669.3740523904914,161.4328368037344,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R023_2026-07-06,3303.0,3446.1597170746404,3545.3445736463723,3446.1597170746404,3545.3445736463723,99.18485657173187,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R024_2026-07-06,6377.8,6146.790916011473,5431.878488012595,6146.790916011473,5431.878488012595,714.9124279988782,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R025_2026-07-06,3003.75,3036.8256244689355,2523.728846672083,3036.8256244689355,2523.728846672083,513.0967777968526,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R026_2026-07-06,3270.3125,3194.7952026138723,3154.4216617812795,3194.7952026138723,3154.4216617812795,40.37354083259288,True,BothCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R027_2026-07-06,1851.96,1904.283111716944,1366.1311498239118,1904.283111716944,1366.1311498239118,538.1519618930322,False,SparkOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
R028_2026-07-06,4023.0,4447.591487818833,4283.4384873401,4447.591487818833,4283.4384873401,164.1530004787328,True,PyOnlyCorrect,Spark's window functions struggled on the small dataset size compared to pandas shift() logic.
